,id,dateAdded,dateUpdated,name,brand,reviews.date,reviews.dateSeen,reviews.doRecommend,reviews.numHelpful,reviews.rating,reviews.text,reviews.title,reviews.username
3313,AVqVGZO3nnc1JgDc3jGK,2017-03-03T16:56:05Z,2018-09-21T18:44:32Z,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,2016-05-23T00:00:00.000Z,"2017-03-05T00:00:00Z,2017-04-26T00:00:00Z,2017-05-10T00:00:00Z,2017-06-04T00:00:00Z,2017-07-07T00:00:00Z",1,15,5,"When they first announced the Kindle Oasis, I did not have much of a desire to upgrade from my 1st generation Kindle Paperwhite. Just as I felt when they announced the Voyage.I read a lot, so my Kindle travels with me throughout the day most of the time. I have never had an issue with battery life, I have only had it get really low a few times (typically when I was traveling). So again, I originally did not see a lot of the value to the Oasis.As the reviews for the Oasis came out, I started to realize what I did not like about my Paperwhite, and I began to have an interest in upgrading my Paperwhite to the either the Oasis or possibly the Voyage. The main thing I noticed is that I took my Paperwhite out of the Amazon case quite a lot, especially when I was in a seated position. This slight reduction in weight made it much more comfortable to hold for longer reading sessions. I had some other minor issues with my Paperwhite, like when reading in the dark, I couldn't find an adjustment for the light that I preferred (5 was a little too dim and 6 was a brighter than I needed). I decided to pass on the Voyage because I really did not like the case options and the pressure sensitive page turn option.Now that I have the Oasis, I definitely think it was worth it for me. I really appreciate the reduced weight when the cover is off (not to mention the ease of removing the cover compared to the Paperwhite). It provides the same reading experience, although I did get a resolution upgrade compared to my older Paperwhite, which is a plus.The Oasis is really comfortable in my hand, which helps me forget that it is there. When I was holding my Paperwhite with my left hand, at times I would accidentally go back a page, which drove me crazy even though its just a minor inconvenience.I have the black model because it was the only option available unless I was willing to wait a few more months. The build quality of the Oasis and its case is very nice, just like with the Paperwhite and the amazon leather case for it. The only concern I have is how well it will protect the Kindle. I will update the review if I find this to be a problem.I loved my Paperwhite, and I will recommend it to anyone looking to upgrade from an older Kindle or buying one for the first time. It definitely is great and the better buy, but I am glad I decided to order the Oasis. The reduced weight, ergonomic design, and page turn buttons make it worth the added cost.","Not for Everyone, but I love it.",Want300
3314,AVqVGZO3nnc1JgDc3jGK,2017-03-03T16:56:05Z,2018-09-21T18:44:32Z,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,2017-02-03T00:00:00.000Z,"2017-03-31T00:00:00Z,2017-03-04T00:00:00Z,2017-04-26T00:00:00Z,2017-05-10T00:00:00Z,2017-06-04T00:00:00Z,2017-07-07T00:00:00Z",1,0,5,"Small, light, but comfortable to hold with either hand. If you keep it in airplane mode with medium lighting, the battery last for weeks. Lovin' it so far.",The best Kindle yet,dempshw
3318,AVqVGZO3nnc1JgDc3jGK,2017-03-03T16:56:05Z,2018-09-21T18:44:32Z,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,2016-05-27T00:00:00.000Z,"2017-04-26T00:00:00Z,2017-05-10T00:00:00Z,2017-06-04T00:00:00Z,2017-07-07T00:00:00Z",1,3,5,"This is my third Kindle. The best differentiator is the form factor. Definite improvement over the paperwhite. Also like having the page-turn buttons back. Case is very cool indeed. If you can get past the jump in price (remember you're not having to buy the case separately), it's a quality product to have.",Best Kindle yet,ssc6
3320,AVqVGZO3nnc1JgDc3jGK,2017-03-03T16:56:05Z,2018-09-21T18:44:32Z,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,2016-05-02T00:00:00.000Z,"2017-03-31T00:00:00Z,2017-03-21T00:00:00Z,2017-03-05T00:00:00Z,2017-04-26T00:00:00Z,2017-05-10T00:00:00Z,2017-06-04T00:00:00Z,2017-07-07T00:00:00Z",1,10,5,"I have had every kindle since the first and this is by far the best. The screen was already great on the Voyage but the front light on this screen is more white and more evenly distributed. Physical page turn buttons are so much better than none or the haptic feedback type. They didn't include the automatically adaptive front light for some reason but I don't think I'll miss it much as I was always wont to fiddle with it on the Voyage anyway.But this device made me smile as soon as I held it for the first time because it has a larger bezel that you can really grip comfortably without touching the screen. Maybe this isn't a big deal for most, but that is exactly why I spent the money to get this device.The other thing I was hoping for was the ability to use the upper page turn button to go forward and this device does that and even better because it is software configurable.The cover is very small and light and doesn't add much bulk like the Voyage Origami case does. The only downside is that it doesn't work as a hands free stand for reading.(I still wish it was waterproof)",Amazon got it right this time,Chris
3329,AVqVGZO3nnc1JgDc3jGK,2017-03-03T16:56:05Z,2018-09-21T18:44:32Z,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,2017-06-21T00:00:00.000Z,"2017-07-09T00:00:00Z,2017-07-07T00:00:00Z",1,0,5,"Replacing older reader without a light and traveling overseas soon. With electronics in the cabin under scrutiny, this very small and very lightweight reader fits the bill! Perfect in small purses and large pockets. I can read without annoying seatmate with cabin overhead seat light. Easy to hold in either hand and screen adjusts for whichever direction you're holding it.",Great size,Bbshop
3331,AVqVGZO3nnc1JgDc3jGK,2017-03-03T16:56:05Z,2018-09-21T18:44:32Z,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,2016-05-28T00:00:00.000Z,"2017-04-26T00:00:00Z,2017-05-10T00:00:00Z,2017-06-04T00:00:00Z,2017-07-07T00:00:00Z",1,5,5,This is my 4th kindle and is easily the best one I've ever had. It is very comfortable to hold and is very compact. I was surprised how small it is but has the same screen size as my other kindles. It may look costly at first but remember you are getting a cover with additional battery.,Best kindle yet,somileo
4687,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2015-08-12T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z,2015-11-30T00:00:00.000Z",1,2,5,i needed something to read in the sunlight other than fire hd,love it,Lester
4688,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2015-05-29T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z,2015-10-15T00:00:00.000Z",1,4,5,This is a fantastic product for reading books. It is wonderful to use in full sunshine. I have a kindle fire so I thought this would be unnecessary now I am wishing I had purchased it sooner. The much longer battery life and use in full sunlight make it so much better to use for reading than the kindle fire.,Great reader,Kiki
4689,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2015-07-08T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z,2015-12-01T00:00:00.000Z",1,1,4,the back light nad easier to read in all lightings,better than my old ereader,Rosie
4690,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2016-02-26T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z",1,6,5,"Fast, solid, all the necessary features for an ebook. I like the side pressure page advance and the small size fits my small hands.",Lightweight but solid.,Bradley
4691,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2015-07-17T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z,2015-10-12T00:00:00.000Z",1,11,5,"Pricey? Yes... For serious readers and users of library e-books, completly worth it. While nothing beats a real book experience, traveling 4 days plus per week nothing beats the portability and ability to add from the library or Amazon on the fly... Never have to seek out light to read by (a noticeable improvement in the backlight), exceptional direct sun readability, not affected by polarized sunglasses... Great battery life... Great build quality... I expect it to last a long time... Only upgraded as I lost my last kindle on the train.",Did not expect such an improvement!,C123u
4692,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2014-11-07T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z,2015-12-01T00:00:00.000Z",1,18,4,"This is a great reader, it feels like the best evolution of the Paperwhite. The auto-brightness works fine and is unnoticeable and it feels good in the hands. The new page squeeze feature is nice as is the haptic feedback when you squeeze the bezel.The power button is also much better placed now and the glass screen makes swiping and tapping the bookmark and location corner areas much easier. The backlight is now much more uniform than my 1st gen Paperwhite.The only issue I have is when displaying black blocks like the tree silhouette, I have what looks like a tiny bad pixel that kind of twinkles. And of course, this thing is expensive when compared to the Paperwhite.","Premium device, premium price",icwhatudidthere
4693,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2015-08-29T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z,2015-10-12T00:00:00.000Z",1,4,4,"I purchase this for my wife; it work well but I think that this version es too expensive, the difference is a light",Great for reading,MasterMan
4694,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2015-02-28T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z,2015-12-01T00:00:00.000Z",1,2,5,The Kindle and cover were a gift for my wife. Her previous one went to the big tech heaven in the sky. She loves both products and couldn't be happier with the products.,Outstanding,Steve
4695,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2015-07-09T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z,2015-10-12T00:00:00.000Z",1,2,5,"I gave my Paperwhite to a friend and bought the Voyage. I like the clearness of the screen and how easy it is to turn pages. I don't know that it's really worth all of the extra cost compared to the Paperwhite, especially since the new one just came out with 300 dpi.",I love my Voyage!,FanofBestBuy
4696,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2015-04-04T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z,2016-02-01T00:00:00.000Z",1,1,5,I wanted this when I first heard about it. My husband surprised me for my birthday. It was the best gift. Love Love it,Love the size!,Bubbles
4697,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2015-01-02T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z,2016-02-01T00:00:00.000Z",1,5,5,Very happy and satisfiedEasier to handle. Fast charging,Easy to use- much better than first Kindle,Fitzi
4698,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2015-03-27T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z,2016-02-01T00:00:00.000Z",1,2,5,"It is easy to use and have a huge selection of books, I recomend it",Great product,Vinnie
4699,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2016-04-15T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z",1,3,5,The Kindle Voyage is definitely the way to go. I bought this Kindle to replace my 1st generation Kindle because I wanted a more compact model and the 3G capability this one offers. I am definitely a fan!,Love this Kindle,kpartipilo
4700,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2015-07-23T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z,2015-10-12T00:00:00.000Z",1,1,5,"I got this product for my boyfriend, and he absolutely loves it. He uses it all the time for reading. When I held it myself, I couldn't believe how small and lightweight it was. Very cool",Small and slim,katgranite
4701,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2015-08-07T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z,2015-10-12T00:00:00.000Z",1,4,4,"Enjoy my summer reading and a regular tablet just will not do. Initially disappointed by the small size, but I quickly learned to appreciate it. Very portable and convenient. I wanted something easy on the eyes with a 3G connection so I did not have to be connected to WIFI to download books. Was a bit more then I wanted to pay but feel I will get good use out of it.",expensive treat,beth
4702,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2015-02-19T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z,2016-02-01T00:00:00.000Z",1,3,5,As above a high class e reader. Love it. Use it at least 2-3 hrs daily.,"Great product, sleek, good battery life.",Jimfirstname
4703,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2016-05-07T00:00:00.000Z,2017-08-30T08:26:00.000Z,1,0,5,"Easy to use, good battery life, great back lighting.",Works as promised.,BongSaw
4704,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2015-07-09T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z,2015-10-12T00:00:00.000Z",1,2,5,"I gave my Paperwhite to a friend and bought the Voyage. I like the clearness of the screen and how easy it is to turn pages. I don't know that it's really worth all of the extra cost compared to the Paperwhite, especially since the new one just came out with 300 dpi.",I love my Voyage!,FanofBestBuy
4705,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2016-01-29T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z",1,4,5,Love the new Voyage bc it is lighter and smaller. Easier to tuck in my purse. The other plus is the auto light feature.,Had an older kindle,Punkini
4706,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2015-01-23T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z,2015-12-01T00:00:00.000Z",1,5,5,No complaints works great and the battery is awesome as always,Great product,Bill
4707,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2015-03-14T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z,2016-02-01T00:00:00.000Z",1,1,5,Purchased it for my daughter. She love this very much. It is really good.,Good for Reading,kals
4708,AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2017-09-25T00:50:28Z,Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Amazon,2015-09-18T00:00:00.000Z,"2017-09-09T09:54:00.000Z,2017-08-31T22:37:00.000Z,2015-11-30T00:00:00.000Z",1,9,5,"I love this e-reader. My other reader was not backlit so needed something I could use in low light. This works perfectly for reading at night and in the sun. The light is adjustable. Love downloading books from the library. It has a 3G connection which I have not used yet, so far used only in wi-fi areas.",Great e-reader,philipsmom
4762,AVqVGZN9QMlgsOJE6eUZ,2017-03-03T16:56:05Z,2017-09-06T17:28:12Z,"Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,2016-06-01T00:00:00.000Z,"2017-08-09T17:17:00.000Z,2017-03-21T10:06:00.000Z,2017-04-26T10:39:00.000Z,2017-05-10T07:35:00.000Z,2017-06-04T04:40:00.000Z,2017-07-07T23:18:00.000Z,2017-08-02T19:49:00.000Z,2017-08-02T22:17:00.000Z",1,1,5,lightweight and convenient to use. love my new kindle,Great,merafa
4763,AVqVGZN9QMlgsOJE6eUZ,2017-03-03T16:56:05Z,2017-09-06T17:28:12Z,"Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,2016-04-28T00:00:00.000Z,"2017-08-09T17:17:00.000Z,2017-03-21T10:06:00.000Z,2017-03-05T15:24:00.000Z,2017-04-26T10:39:00.000Z,2017-05-10T07:35:00.000Z,2017-06-04T04:40:00.000Z,2017-07-07T23:18:00.000Z,2017-08-02T19:49:00.000Z,2017-08-02T22:17:00.000Z",1,8,5,BestBuy delivered this on the day of release. Amazon still seems to be back-ordered. It is a great product. Nice and light with uniform screen and snappy performance.,Great new Kindle,RJKK
4764,AVqVGZN9QMlgsOJE6eUZ,2017-03-03T16:56:05Z,2017-09-06T17:28:12Z,"Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,2016-11-25T00:00:00.000Z,"2017-08-09T17:17:00.000Z,2017-04-26T10:39:00.000Z,2017-05-10T07:35:00.000Z,2017-06-04T04:40:00.000Z,2017-07-07T23:18:00.000Z,2017-08-02T19:49:00.000Z,2017-08-02T22:17:00.000Z",1,0,5,"Wife love it, reads a lot and this is her go to reader.",great product,1244
